학원명,도로명주소,Latitude,Longitude,정원합계,일시수용능력인원합계
네이처과학교습소,서울특별시 노원구 광운로 17-11,37.6195104,127.0572665,40,8
썬에듀수학교습소,서울특별시 노원구 월계로45길 28,37.6269404,127.0512537,25,5
생각하는과학교습소,서울특별시 노원구 노원로1나길 15,37.6215403,127.0824257,30,5
별빛음악학원,서울특별시 노원구 한글비석로48길 13,37.6648822,127.0670428,330,40
요리수창의수학교습소,서울특별시 노원구 중계로12가길 2,37.6473163,127.0821096,12,6
국어선언문국어교습소,서울특별시 노원구 한글비석로 264,37.6509746,127.0771635,9,9
비앤비(BnB)수학교습소,서울특별시 노원구 한글비석로 264,37.6509746,127.0771635,162,9
코리아코딩아카데미학원,서울특별시 노원구 상계로1길 34,37.6575767,127.0618254,784,46
코리아IT아카데미학원,서울특별시 노원구 상계로1길 34,37.6575767,127.0618254,2324,248
아이미마인영어교습소,서울특별시 노원구 덕릉로82길 25,37.6584511,127.0766999,24,6
잇올스파르타노원중계2독학재수학원,서울특별시 노원구 한글비석로 231,37.6482011,127.0762923,150,70
잇올스파르타노원중계3독학재수학원,서울특별시 노원구 한글비석로 270,37.6515579,127.077432,101,191
뮤엠영어(용원초점)리즈영어교습소,서울특별시 노원구 섬밭로 152,37.6302736,127.0694304,36,6
혜람국어논술학원,서울특별시 노원구 한글비석로 281,37.6528843,127.0777274,32,70
중계지엠에스수학과학학원,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,190,108
윤선생상계상수영어교습소,서울특별시 노원구 동일로216길 70,37.6521365,127.0654852,16,4
올리드학원,서울특별시 노원구 노원로28길 73,37.6550087,127.0709305,96,70
아이브레인수학교습소,서울특별시 노원구 중계로 225,37.6498272,127.0743318,5,5
로고스멘토학원,서울특별시 노원구 노해로 452,37.6534875,127.0584277,40,75
뭉게구름있는날미술학원,서울특별시 노원구 노원로 547,37.6607248,127.0569722,54,53
이층미술학원,서울특별시 노원구 한글비석로20길 61,37.6617483,127.0749025,80,56
노원애견미용학원,서울특별시 노원구 상계로7길 23,37.6577048,127.0647175,40,51
탑스카이학원,서울특별시 노원구 동일로 1639-6,37.6748028,127.0547274,90,82
에듀코치개별지도공릉학원,서울특별시 노원구 공릉로46길 6,37.6268785,127.079495,690,91
주디쌤영어교습소,서울특별시 노원구 한글비석로 444,37.6636731,127.0685418,12,3
생각나무보습학원,서울특별시 노원구 한글비석로15길 19,37.6573004,127.0742447,165,90
필즈더클래식중계센터학원,서울특별시 노원구 덕릉로 603,37.651819,127.0728249,70,87
스마트해법수학중계양지대림2차수학교습소,서울특별시 노원구 덕릉로73길 28,37.6534321,127.072311,18,6
리엔블미술학원,서울특별시 노원구 동일로 1372,37.6510984,127.0618323,50,51
원픽영어과학학원,서울특별시 노원구 공릉로 149,37.6234422,127.0792962,60,70
빵쌤영어경영원격학원,서울특별시 노원구 노원로 248,37.6398509,127.0739204,9990,9999
차이랑중국어은행사거리캠퍼스중국어교습소,서울특별시 노원구 중계로 225,37.6498272,127.0743318,72,8
웰라잉글리쉬학원,서울특별시 노원구 광운로2나길 11,37.6168624,127.0599949,44,84
박태옥능률영어교습소,서울특별시 노원구 초안산로2라길 31,37.6311732,127.0582071,32,8
펜트하우스클래식아카데미학원,서울특별시 노원구 한글비석로 325,37.6563943,127.0777101,34,35
맑은샘청구재즈뮤직음악교습소,서울특별시 노원구 중계로 225,37.6498272,127.0743318,16,4
윤선생우리집앞영어교실태릉화랑영어교습소,서울특별시 노원구 노원로1길 75,37.6208425,127.0830671,35,7
쏘울아트미술교습소,서울특별시 노원구 동일로 1368,37.6507502,127.0619389,52,8
킹스수학교습소,서울특별시 노원구 중계로 197,37.6497527,127.0784681,18,3
보라수학교습소,서울특별시 노원구 섬밭로 232,37.6368495,127.0663824,36,5
예원음악학원,서울특별시 노원구 동일로237길 34,37.6737527,127.0533081,37,36
꿈을꾸는피아노교습소,서울특별시 노원구 노원로1가길 10,37.6232692,127.0860109,8,4
올댓뷰티아카데미미용학원,서울특별시 노원구 노해로 488,37.6543208,127.0621574,842,111
월계스마트해법수학영어학원,서울특별시 노원구 석계로 49,37.6185529,127.0625822,120,68
레이스쿨영어교습소,서울특별시 노원구 노원로1가길 10,37.6232692,127.0860109,30,6
수풀림수학중계관학원,서울특별시 노원구 중계로18길 13,37.6513077,127.0778154,75,100
플래뮤월계미술학원,서울특별시 노원구 초안산로5길 12,37.6325534,127.0516543,24,38
박대한영어학원상계관학원,서울특별시 노원구 동일로 1554,37.6671866,127.0575159,75,69
글밭국어독서논술교습소,서울특별시 노원구 광운로2가길 23,37.6181778,127.0592496,16,4
에스앤제이수학교습소,서울특별시 노원구 중계로 162-11,37.6497854,127.0813006,12,4
오!키즈아트미술교습소,서울특별시 노원구 공릉로34길 86,37.626375,127.0830489,21,7
빛나는영어교습소,서울특별시 노원구 공릉로34길 86,37.626375,127.0830489,36,9
온리원수학교습소,서울특별시 노원구 공릉로34길 86,37.626375,127.0830489,45,5
라온수학교습소,서울특별시 노원구 공릉로34길 86,37.626375,127.0830489,30,6
미하영원격학원,서울특별시 노원구 동일로214길 21,37.6506353,127.0647516,1998,9999
빌리버수학교습소,서울특별시 노원구 초안산로2라길 31,37.6311732,127.0582071,8,4
즐거운음악교습소,서울특별시 노원구 광운로2나길 11,37.6168624,127.0599949,27,9
삼호스마트해법수학교습소,서울특별시 노원구 마들로 111,37.6245902,127.0654159,6,6
한승우수학교습소,서울특별시 노원구 동일로218길 35,37.6540888,127.0626882,9,3
그라바공릉점미술교습소,서울특별시 노원구 공릉로34길 86,37.626375,127.0830489,17,7
마이브레인수학교습소,서울특별시 노원구 한글비석로 571,37.6641843,127.0546598,21,7
노원상계자라다남아미술학원,서울특별시 노원구 동일로 1545,37.6663796,127.0569683,10,45
별하미술교습소,서울특별시 노원구 덕릉로 459-47,37.6472467,127.0595377,36,9
비너스튜디오첼로교습소,서울특별시 노원구 중계로 225,37.6498272,127.0743318,10,5
참수학교습소,서울특별시 노원구 마들로3길 37,37.6294153,127.062514,18,3
범쌤수학교습소,서울특별시 노원구 동일로207길 23,37.642026,127.0641086,18,9
윤선생우리집앞영어교실중계그린영어교습소,서울특별시 노원구 동일로207길 23,37.642026,127.0641086,90,9
김동준수학학원,서울특별시 노원구 동일로 1550,37.6669174,127.0575806,92,69
토피아고등부학원,서울특별시 노원구 한글비석로 231,37.6482011,127.0762923,120,178
봄꽃미술교습소,서울특별시 노원구 덕릉로73길 28,37.6534321,127.072311,12,6
정자욱수학교습소,서울특별시 노원구 덕릉로 712-4,37.6609927,127.075927,15,5
리틀키도미술학원,서울특별시 노원구 한글비석로 325,37.6563943,127.0777101,44,45
씨엔케이(CNK)수학학원,서울특별시 노원구 노원로 257,37.6402604,127.072739,300,68
최상위권이과전문관러셀중계독서실,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,202,363
조이풀잉글리시영어교습소,서울특별시 노원구 동일로 1550,37.6669174,127.0575806,12,6
해먼드학원,서울특별시 노원구 월계로44길 63,37.6225064,127.0529848,270,70
개념수학교습소,서울특별시 노원구 동일로 1550,37.6669174,127.0575806,18,6
리드앤톡영어노원상계5영어교습소,서울특별시 노원구 한글비석로52길 64,37.6674016,127.0675193,56,7
소정재학원,서울특별시 노원구 노해로 459,37.6542638,127.0590018,24,95
언희마루학원,서울특별시 노원구 중계로 197,37.6497527,127.0784681,48,85
스마트해법영어중계은사교실영어교습소,서울특별시 노원구 중계로14길 24,37.6494818,127.081895,63,9
구름국어학원,서울특별시 노원구 상계로 55,37.6560884,127.0610411,72,70
중원아름다운피아노학원,서울특별시 노원구 동일로207길 23,37.642026,127.0641086,39,31
에듀코치개별지도상계2학원,서울특별시 노원구 동일로 1335,37.6479916,127.0622426,1920,86
일등급영어교습소,서울특별시 노원구 중계로 219,37.6504923,127.0756701,18,9
놀리독서논술교습소,서울특별시 노원구 공릉로34길 86,37.626375,127.0830489,6,9
삼성영어셀레나마들1교실영어교습소,서울특별시 노원구 한글비석로54길 116,37.6683107,127.0604105,20,5
아트몬미술교습소,서울특별시 노원구 한글비석로54길 116,37.6683107,127.0604105,30,6
영어실력발전소영어교습소,서울특별시 노원구 한글비석로15길 48,37.6562734,127.0734915,30,5
김민경국어교습소,서울특별시 노원구 노해로 495,37.6551168,127.0631328,21,7
레브아트미술교습소,서울특별시 노원구 화랑로51길 17,37.6236127,127.0885326,45,9
학림제6학원,서울특별시 노원구 한글비석로8길 29,37.648309,127.0784988,2000,259
골든매스수학교습소,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,6,3
연세퍼스트학원,서울특별시 노원구 광운로3길 5,37.6188613,127.0574134,104,73
국어의날개학원,서울특별시 노원구 동일로 1545,37.6663796,127.0569683,8,82
러셀중계내신관학원,서울특별시 노원구 한글비석로8길 29,37.648309,127.0784988,5500,289
원쌤수학학원,서울특별시 노원구 동일로207길 184,37.6363492,127.0613398,52,69
파피베어학원(원격),서울특별시 노원구 덕릉로79길 23,37.6561809,127.0729456,1998,9999
맥(脈)영어교습소,서울특별시 노원구 한글비석로52길 26,37.6656171,127.0665765,12,4
루다국어교습소,서울특별시 노원구 한글비석로52길 26,37.6656171,127.0665765,8,4
정상국어교습소,서울특별시 노원구 한글비석로 460,37.66447,127.0669577,20,5
투비뉴컴퍼니원격학원,서울특별시 노원구 동일로207길 186,37.6363492,127.0613398,999,9999
링키영어하계1호점영어교습소,서울특별시 노원구 섬밭로 258,37.6388263,127.0647546,18,6
노스코사회탐구교습소,서울특별시 노원구 한글비석로 269,37.6517301,127.0767968,24,4
제니스온학원,서울특별시 노원구 섬밭로 258,37.6388263,127.0647546,72,76
크리스챤쇼보미용학원,서울특별시 노원구 상계로 77,37.6566612,127.0635755,843,143
김동길영어학원,서울특별시 노원구 한글비석로 269,37.6517301,127.0767968,80,103
상상력창고미술교습소,서울특별시 노원구 덕릉로73길 28,37.6534321,127.072311,16,6
상계지엘에스(GLS)수학학원,서울특별시 노원구 상계로3길 38-8,37.6579677,127.0630508,80,74
정쌤영어교습소,서울특별시 노원구 한글비석로15길 48,37.6562734,127.0734915,20,5
웅진씽크빅학습센터상계학원,서울특별시 노원구 한글비석로 474,37.6648566,127.0654725,390,95
수학공감학원,서울특별시 노원구 한글비석로 272,37.6517354,127.0775931,124,84
한솔플러스영어교습소,서울특별시 노원구 공릉로34길 33,37.6232249,127.0808294,126,9
문기암학원,서울특별시 노원구 한글비석로 270,37.6515579,127.077432,170,78
마스터영어교습소,서울특별시 노원구 노원로22길 77,37.6485878,127.0742954,6,3
김서원독서논술교습소,서울특별시 노원구 덕릉로73길 15,37.6520898,127.0720551,10,5
칼리번영어교습소,서울특별시 노원구 중계로14바길 2,37.6498756,127.0825982,3,3
덕암음악교습소,서울특별시 노원구 덕릉로112길 42,37.6663596,127.0798895,39,9
장현진수학보습학원,서울특별시 노원구 동일로 1554,37.6671866,127.0575159,64,88
그린손미술교습소,서울특별시 노원구 상계로1길 74,37.6594056,127.0615269,10,5
성재수학교습소,서울특별시 노원구 노원로22길 70,37.6468287,127.0728289,20,4
아이비영어교습소,서울특별시 노원구 상계로1길 74,37.6594056,127.0615269,30,6
국권논술국어학원,서울특별시 노원구 한글비석로 264,37.6509746,127.0771635,30,69
토브수학학원,서울특별시 노원구 한글비석로 265,37.6514461,127.0765554,60,88
예현기타교습소,서울특별시 노원구 한글비석로 227,37.6479003,127.0762756,48,8
수학여행학원,서울특별시 노원구 한글비석로 273,37.6521755,127.0771914,72,84
에듀탑학원,서울특별시 노원구 한글비석로 325,37.6563943,127.0777101,90,79
쥬니어랩스쿨영어교습소,서울특별시 노원구 한글비석로52길 22,37.6655077,127.0665599,12,9
신나는중국어보습학원,서울특별시 노원구 한글비석로 227,37.6479003,127.0762756,150,84
코어잉글리쉬학원,서울특별시 노원구 한글비석로 264,37.6509746,127.0771635,228,84
안상욱수학학원,서울특별시 노원구 중계로 220,37.6508775,127.0756868,185,69
예본미술교습소,서울특별시 노원구 동일로207길 184,37.6363492,127.0613398,28,7
더원학원,서울특별시 노원구 한글비석로 359,37.6576974,127.0746962,200,171
아름음악교습소,서울특별시 노원구 상계로1길 74,37.6594056,127.0615269,15,7
예스탑보습학원,서울특별시 노원구 덕릉로 773,37.666363,127.0777933,246,106
노원SLP영어학원,서울특별시 노원구 노원로 248,37.6398509,127.0739204,50,283
중계이화음악교습소,서울특별시 노원구 한글비석로 227,37.6479003,127.0762756,12,3
길라잡이학원,서울특별시 노원구 한글비석로 271,37.6519943,127.0770251,180,68
오피앙보습학원,서울특별시 노원구 동일로 1701,37.6802697,127.0548888,104,128
리드101영어학원,서울특별시 노원구 한글비석로 227,37.6479003,127.0762756,180,71
오피앙피아노교습소,서울특별시 노원구 동일로 1701,37.6802697,127.0548888,15,4
박기훈전문수학교습소,서울특별시 노원구 동일로 1530,37.665073,127.0580605,8,4
e브레인보습학원,서울특별시 노원구 중계로16가길 29,37.6504461,127.0826393,120,85
수학저격학원,서울특별시 노원구 한글비석로 265,37.6514461,127.0765554,60,91
케이론수학전문학원,서울특별시 노원구 덕릉로73길 18,37.6521826,127.0724569,150,87
보람홍익미술교습소,서울특별시 노원구 한글비석로 474,37.6648566,127.0654725,63,9
삼성영어헤더영어교습소,서울특별시 노원구 동일로191가길 59,37.627544,127.0699862,72,8
키야미술교습소,서울특별시 노원구 공릉로34길 19,37.6228782,127.0801724,16,7
중계덕스어학원,서울특별시 노원구 한글비석로 272,37.6517354,127.0775931,150,188
에이스에듀학원,서울특별시 노원구 동일로 1639-6,37.6748028,127.0547274,190,71
은빛연세음악교습소,서울특별시 노원구 동일로245길 162,37.6815167,127.0538446,44,4
솔루니중계독서토론논술교습소,서울특별시 노원구 중계로18길 17,37.6515236,127.0778413,48,7
더클래식음악교습소,서울특별시 노원구 동일로 1550,37.6669174,127.0575806,73,8
연세피아노음악교습소,서울특별시 노원구 한글비석로5길 62,37.6463141,127.0753281,36,4
탑수학학원,서울특별시 노원구 동일로 1554,37.6671866,127.0575159,106,93
디딤수학교습소,서울특별시 노원구 덕릉로71길 30,37.651184,127.0705238,41,9
최고수보습학원,서울특별시 노원구 동일로 1529,37.6650978,127.0573004,120,113
중계아인스플러스학원,서울특별시 노원구 중계로 202,37.6508676,127.077805,120,85
소리엘음악학원,서울특별시 노원구 노원로28길 73,37.6550087,127.0709305,40,56
비욘드학원,서울특별시 노원구 상계로1길 74,37.6594056,127.0615269,44,119
이경희고등수학전문학원,서울특별시 노원구 동일로 1533,37.665345,127.0572197,64,68
채움학원,서울특별시 노원구 월계로 370,37.6309352,127.061014,159,297
피아노치는베토벤음악교습소,서울특별시 노원구 중계로 230,37.652831,127.0759265,56,7
홍수학&지앤비영어학원,서울특별시 노원구 동일로 1619,37.6726812,127.0551786,28,90
예인발레무용학원,서울특별시 노원구 중계로 225,37.6498272,127.0743318,130,41
엠베스트학원,서울특별시 노원구 섬밭로 139,37.6291633,127.0668178,87,72
와이논술교습소,서울특별시 노원구 중계로 220,37.6508775,127.0756868,48,6
버클리음악학원,서울특별시 노원구 공릉로46길 18,37.6270994,127.079923,4,40
예지미술교습소,서울특별시 노원구 동일로 1363,37.6504175,127.0612655,36,9
예랑전문미술교습소,서울특별시 노원구 공릉로46길 18,37.6270994,127.079923,63,9
석선생영어전문보습학원,서울특별시 노원구 노원로 253,37.6399496,127.0729464,80,132
수앤학학원,서울특별시 노원구 섬밭로 209,37.6354449,127.0642439,189,90
스터디존독서실,서울특별시 노원구 중계로12길 6,37.6476389,127.0811347,101,102
누리수학교습소,서울특별시 노원구 한글비석로 571,37.6641843,127.0546598,40,4
큰나래음악학원,서울특별시 노원구 섬밭로 139,37.6291633,127.0668178,82,40
이화종합보습학원,서울특별시 노원구 덕릉로 740,37.6636282,127.0764046,168,82
새힘국어논술교습소,서울특별시 노원구 한글비석로 265,37.6514461,127.0765554,24,3
에이앤에스(A&S)학원,서울특별시 노원구 동일로 1639-6,37.6748028,127.0547274,518,70
꿈나무음악학원,서울특별시 노원구 상계로1길 74,37.6594056,127.0615269,18,64
초암국어논술학원,서울특별시 노원구 중계로 220,37.6508775,127.0756868,34,84
공릉계명피아노교습소,서울특별시 노원구 화랑로51길 17,37.6236127,127.0885326,16,4
더블유에이미술학원,서울특별시 노원구 한글비석로 253,37.6504239,127.0763502,536,71
여백미술학원,서울특별시 노원구 마들로 31,37.6178025,127.0685682,36,61
하계한우리독서토론논술교습소,서울특별시 노원구 공릉로59길 15,37.6331962,127.0710597,4,2
슈베음악학원,서울특별시 노원구 마들로 31,37.6178025,127.0685682,315,40
한영복영어학원,서울특별시 노원구 중계로 220,37.6508775,127.0756868,60,89
생각의힘수학학원,서울특별시 노원구 중계로 220,37.6508775,127.0756868,54,82
푸른꿈음악교습소,서울특별시 노원구 동일로242라길 27,37.6763789,127.0583623,48,5
참글논술교습소,서울특별시 노원구 동일로245길 162,37.6815167,127.0538446,30,5
골든벨수학전문학원,서울특별시 노원구 노원로 526,37.6612312,127.0605602,105,85
Yu음악교습소,서울특별시 노원구 한글비석로 253,37.6504239,127.0763502,16,4
제이에스뮤직음악교습소,서울특별시 노원구 중계로8길 29,37.6473305,127.0833006,20,4
상원해법수학교습소,서울특별시 노원구 한글비석로54길 116,37.6683107,127.0604105,30,6
비바체음악교습소,서울특별시 노원구 한글비석로 269,37.6517301,127.0767968,30,5
높은음피아노음악교습소,서울특별시 노원구 공릉로58길 94,37.6354992,127.0737135,16,4
샘터피아노교습소,서울특별시 노원구 노원로 522,37.6612049,127.0610037,48,4
와이엘에듀통역학원,서울특별시 노원구 상계로 51,37.6560438,127.0608229,170,129
중계2이바인어학원,서울특별시 노원구 중계로 225,37.6498272,127.0743318,84,195
엠티씨(MTC)탑클래스영어교습소,서울특별시 노원구 한글비석로52길 4,37.6646757,127.0664265,50,5
설명수학교습소,서울특별시 노원구 한글비석로 444,37.6636731,127.0685418,12,7
이룸해법학원,서울특별시 노원구 중계로12가길 29,37.6483323,127.0829105,35,83
곽쌤의꽉잡는수학학원,서울특별시 노원구 노원로1길 67,37.6208105,127.0836023,48,92
그림아트스튜디오미술교습소,서울특별시 노원구 중계로 230,37.652831,127.0759265,46,9
그림드림미술교습소,서울특별시 노원구 동일로192길 77,37.6280811,127.0768426,16,9
