"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3100000","3100000-104-1987-05438","19871127","","03","폐업","02","폐업","19971226","","","","02 9000008","71.62","139838","서울특별시 노원구 상계동 1132-102번지 ","","","수락다방","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","다방","204832.717411705    ","463908.665655233    ","다방","0","3","주택가주변","지도","상수도전용","","","","","","","","","N","71.62","","",""
"3100000","3100000-104-1987-05440","19870319","","03","폐업","02","폐업","20050527","","","","02 9511088","85.83","139837","서울특별시 노원구 상계동 1119-88번지 ","","","현대다방","2003-10-07 00:00:00","I","2018-08-31 23:59:59.0","다방","204835.347547481    ","463675.676898244    ","다방","0","2","주택가주변","을","상수도전용","","","","","","","","","N","85.83","","",""
"3100000","3100000-104-1987-05450","19871202","","03","폐업","02","폐업","19970821","","","","02   00000","78.75","139855","서울특별시 노원구 중계동 85-12번지 ","","","황금다방","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","다방","","","다방","0","1","주택가주변","자율","상수도전용","","","","","","","","","N","78.75","","",""
"3100000","3100000-104-1987-05452","19870831","","03","폐업","02","폐업","20030317","","","","02 9303064","70.30","139856","서울특별시 노원구 중계동 142-34번지 ","","","호심다방","1999-12-13 00:00:00","I","2018-08-31 23:59:59.0","다방","206493.90905239     ","462059.695716561    ","다방","0","3","주택가주변","자율","상수도전용","","","","","","","","","N","70.3","","",""
"3100000","3100000-104-1987-05457","19871123","","03","폐업","02","폐업","19990903","","","","0200000000","92.05","139821","서울특별시 노원구 상계동 603-13번지 ","","","약속다방","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","다방","205392.093789262    ","461540.265202056    ","다방","0","1","주택가주변","자율","상수도전용","","","","","","","","","N","92.05","","",""
"3100000","3100000-104-1987-05458","19871226","","03","폐업","02","폐업","20041230","","","","02 9178819","75.35","139841","서울특별시 노원구 월계동 47-13번지 ","","","석계역다방","2001-07-06 00:00:00","I","2018-08-31 23:59:59.0","다방","205656.851247783    ","456990.07335337     ","다방","0","1","기타","을","상수도전용","","","","","","","","","N","75.35","","",""
"3100000","3100000-104-1987-05471","19870909","","03","폐업","02","폐업","19981102","","","","02 9725284","73.08","139821","서울특별시 노원구 상계동 603-6번지 ","","","중앙다방","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","다방","205376.809349016    ","461635.787461304    ","다방","0","3","주택가주변","지도","상수도전용","","","","","","","","","N","73.08","","",""
"3100000","3100000-104-1988-05172","19880325","","03","폐업","02","폐업","19940512","","","","02","26.88","139871","서울특별시 노원구 하계동 163-1번지 ","","","영국빵집","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","과자점","206373.08201405     ","459235.816307811    ","과자점","1","1","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","26.88","","",""
"3100000","3100000-104-1988-05192","19881129","","03","폐업","02","폐업","19990511","","","","02 9736659","27.68","139820","서울특별시 노원구 상계동 449-8번지 ","","","케익타운명과","1999-12-08 00:00:00","I","2018-08-31 23:59:59.0","과자점","205836.109112019    ","462403.453671472    ","과자점","","","아파트지역","지도","상수도전용","","","","","","","","","N","27.68","","",""
"3100000","3100000-104-1988-05201","19881209","","03","폐업","02","폐업","20040304","","","","02 9356584","14.40","139200","서울특별시 노원구 상계동 656-3번지 주공11단지복합 상가동 111호","","","쉐라톤명과","2000-03-14 00:00:00","I","2018-08-31 23:59:59.0","과자점","204566.568641642    ","462730.01233941     ","과자점","","","아파트지역","갑","상수도전용","","","","","","","","","N","14.4","","",""
"3100000","3100000-104-1988-05215","19880729","","03","폐업","02","폐업","20020401","","","","02 9317221","32.25","139826","서울특별시 노원구 상계동 685-1번지 미도상가 1층110호 ","","","케익하우스 밀","2000-12-20 00:00:00","I","2018-08-31 23:59:59.0","과자점","","","과자점","0","0","아파트지역","지도","상수도전용","","","","","","","","","N","32.25","","",""
"3100000","3100000-104-1988-05230","19880803","","03","폐업","02","폐업","19990302","","","","02 9310737","8.60","139942","서울특별시 노원구 상계동 730-2번지 3단지 상가동 107호","","","크라운베이커리","1999-12-08 00:00:00","I","2018-08-31 23:59:59.0","과자점","205280.620692797    ","461113.53904716     ","과자점","","","아파트지역","갑","상수도전용","","","","","","","","","N","8.6","","",""
"3100000","3100000-104-1988-05253","19880411","","03","폐업","02","폐업","20000203","","","","02 9311047","11.62","139816","서울특별시 노원구 상계동 200-4번지 2단지다상가 114호","","","베들레헴과자점","2000-02-03 00:00:00","I","2018-08-31 23:59:59.0","과자점","","","과자점","","2","아파트지역","갑","상수도전용","","","","","","","","","N","11.62","","",""
"3100000","3100000-104-1988-05374","19880302","","03","폐업","02","폐업","19931115","","","","02 9734583","77.52","139818","서울특별시 노원구 상계동 389-486번지 ","","","대관령","1999-05-27 00:00:00","I","2018-08-31 23:59:59.0","다방","205998.562702186    ","461813.109471333    ","다방","0","3","주택가주변","지도","상수도전용","","","","","","","","","N","77.52","","",""
"3100000","3100000-104-1988-05381","19880109","","03","폐업","02","폐업","19970618","","","","02 9787668","68.25","139856","서울특별시 노원구 중계동 산 27-21번지 ","","","약속다방","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","다방","","","다방","0","2","주택가주변","지도","상수도전용","","","","","","","","","N","68.25","","",""
"3100000","3100000-104-1988-05382","19880111","","03","폐업","02","폐업","19981127","","","","0209786430","66.60","139220","서울특별시 노원구 중계동 산 426-8번지 ","","","물망초다방","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","다방","","","다방","0","3","주택가주변","지도","상수도전용","","","","","","","","","N","66.6","","",""
"3100000","3100000-104-1988-05384","19880205","","03","폐업","02","폐업","19981127","","","","02   00000","69.00","139820","서울특별시 노원구 상계동 456-16번지 ","","","약속다방","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","다방","205792.323830759    ","462427.943828068    ","다방","0","3","주택가주변","지도","상수도전용","","","","","","","","","N","69","","",""
"3100000","3100000-104-1988-05386","19880219","","03","폐업","02","폐업","19990625","","","","02   00000","64.35","139220","서울특별시 노원구 중계동 산 154-0번지 ","","","역전다방","1999-06-29 00:00:00","I","2018-08-31 23:59:59.0","다방","","","다방","0","4","주택가주변","갑","상수도전용","","","","","","","","","N","64.35","","",""
"3100000","3100000-104-1988-05387","19880220","","03","폐업","02","폐업","20070209","","","","02 9389020","57.92","139810","서울특별시 노원구 상계동 75-20번지 ","","","중앙다방","2006-10-31 00:00:00","I","2018-08-31 23:59:59.0","다방","207067.831020453    ","463036.475473893    ","다방","0","3","주택가주변","을","상수도전용","","","","","","","","","N","57.92","","",""
"3100000","3100000-104-1988-05395","19880905","","03","폐업","02","폐업","20060914","","","","02 9365211","89.25","139818","서울특별시 노원구 상계동 389-687번지 ","","","강다방","2005-09-08 00:00:00","I","2018-08-31 23:59:59.0","다방","206166.595826932    ","461816.187341605    ","다방","0","3","주택가주변","갑","상수도전용","","","","","","","","","N","89.25","","",""
"3100000","3100000-104-1988-05397","19881013","","03","폐업","02","폐업","20011026","","","","02 9732211","77.31","139240","서울특별시 노원구 공릉동 393-15번지 ","","","공덕다방","1999-05-27 00:00:00","I","2018-08-31 23:59:59.0","다방","206568.235188425    ","458225.270046552    ","다방","0","3","주택가주변","갑","상수도전용","","","","","","","","","N","77.31","","",""
"3100000","3100000-104-1988-05407","19881013","","03","폐업","02","폐업","20150424","","","","02 9722490","15.00","139808","서울특별시 노원구 공릉동 661-1번지 ","서울특별시 노원구 동일로174길 32 (공릉동)","01849","일이삼","2011-04-04 09:52:31","I","2018-08-31 23:59:59.0","다방","206750.451392021    ","457401.979785618    ","다방","0","1","주택가주변","갑","상수도전용","","","","","","","","","N","15","","",""
"3100000","3100000-104-1988-05449","19881210","","03","폐업","02","폐업","20041227","","","","02 9389338","66.60","139820","서울특별시 노원구 상계동 434-51번지 ","","","온수","2001-11-06 00:00:00","I","2018-08-31 23:59:59.0","다방","205832.130010561    ","462073.034137341    ","다방","0","2","주택가주변","을","상수도전용","","","","","","","","","N","66.6","","",""
"3100000","3100000-104-1988-06200","19880229","","03","폐업","02","폐업","20051202","","","","02 9669856","38.71","139842","서울특별시 노원구 월계동 85-0번지 ","","","(재)홍익회","1999-09-07 00:00:00","I","2018-08-31 23:59:59.0","일반조리판매","205426.539610564    ","457897.781977757    ","일반조리판매","0","0","기타","을","상수도전용","","","","","","","","","N","38.71","","",""
"3100000","3100000-104-1989-05210","19891212","","03","폐업","02","폐업","20041206","","","","02 9777712","21.08","139840","서울특별시 노원구 월계동 17-0번지 미성상가 지상동 109호","","","하이몬드과자점","2000-03-09 00:00:00","I","2018-08-31 23:59:59.0","과자점","205903.318572394    ","457661.669716763    ","과자점","0","0","아파트지역","갑","상수도전용","","","","","","","","","N","21.08","","",""
"3100000","3100000-104-1989-05219","19890719","","03","폐업","02","폐업","20011121","","","","02 9351407","32.00","139822","서울특별시 노원구 상계동 639-0번지 보람상가 1층 ","","","뚜레쥬르","1999-12-08 00:00:00","I","2018-08-31 23:59:59.0","과자점","205660.986625043    ","462645.285471828    ","과자점","0","0","아파트지역","갑","상수도전용","","","","","","","","","N","32","","",""
"3100000","3100000-104-1989-05220","19890721","","03","폐업","02","폐업","19971210","","","","02 9382020","19.80","139200","서울특별시 노원구 상계동 173-0번지 벽산109동 상가동 18호","","","뉴욕제과","1999-12-08 00:00:00","I","2018-08-31 23:59:59.0","과자점","206280.789903642    ","462002.498987713    ","과자점","","1","아파트지역","자율","상수도전용","","","","","","","","","N","19.8","","",""
"3100000","3100000-104-1989-05221","19890516","","03","폐업","02","폐업","19980522","","","","02   00000","31.95","139200","서울특별시 노원구 상계동 173-0번지 상계역 410동 07호","","","고려당상계역분점","1999-12-08 00:00:00","I","2018-08-31 23:59:59.0","과자점","206280.789903642    ","462002.498987713    ","과자점","","3","기타","자율","상수도전용","","","","","","","","","N","31.95","","",""
"3100000","3100000-104-1989-05228","19890621","","03","폐업","02","폐업","20030219","","","","02 9383370","34.10","139827","서울특별시 노원구 상계동 694번지 임광@상가 102호 ","","","빠리젠느제과점","2001-10-30 00:00:00","I","2018-08-31 23:59:59.0","과자점","204957.562393784    ","462039.10749227     ","과자점","0","0","아파트지역","지도","상수도전용","","","","","","","","","N","34.1","","",""
"3100000","3100000-104-1989-05232","19890627","","03","폐업","02","폐업","20041209","","","","02 9317727","66.00","139942","서울특별시 노원구 상계동 711-13번지 ","","","피카소커피숍","2004-11-11 00:00:00","I","2018-08-31 23:59:59.0","커피숍","205221.539176675    ","461414.218921501    ","커피숍","0","0","기타","자율","상수도전용","","","","","","","","","N","66","","",""
"3100000","3100000-104-1989-05259","19891219","","03","폐업","02","폐업","19981127","","","","02   00000","20.70","139831","서울특별시 노원구 상계동 746-5번지 주공2단지 상가동 107호","","","고려당","1999-12-08 00:00:00","I","2018-08-31 23:59:59.0","과자점","205341.384982763    ","460838.369137318    ","과자점","","","아파트지역","갑","상수도전용","","","","","","","","","N","20.7","","",""
"3100000","3100000-104-1989-05265","19890714","","03","폐업","02","폐업","20020228","","","","02 9770827","28.55","139220","서울특별시 노원구 중계동 128-0번지 롯데A상가 1층동 1호","","","크라운베이커리중계롯데본점","1999-12-10 00:00:00","I","2018-08-31 23:59:59.0","과자점","","","과자점","","","아파트지역","자율","상수도전용","","","","","","","","","N","28.55","","",""
